# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1780627072.399861097335815,0.02162,0.00018,0.00044,0.00000,0.00000,0.00352,0.02576
1780627072.433184146881104,0.02121,0.00016,0.00037,0.00000,0.00000,0.00335,0.02508
1780627072.466514110565186,0.02137,0.00015,0.00016,0.00000,0.00004,0.00326,0.02499
1780627072.499855995178223,0.01951,0.00017,0.00035,0.00000,0.00000,0.00340,0.02343
1780627072.533177137374878,0.02003,0.00018,0.00091,0.00000,0.00000,0.00356,0.02469
1780627072.566506147384644,0.01687,0.00016,0.00027,0.00000,0.00000,0.00343,0.02073
1780627072.599962949752808,0.01020,0.00018,0.00035,0.00000,0.00032,0.00341,0.01445
1780627072.633167982101440,0.01155,0.00015,0.00046,0.00000,0.00003,0.00353,0.01573
1780627072.666496992111206,0.00965,0.00010,0.00020,0.00000,0.00002,0.00448,0.01445
1780627072.699810028076172,0.01121,0.00010,0.00032,0.00000,0.00019,0.00338,0.01520
1780627072.733157157897949,0.00852,0.00010,0.00030,0.00000,0.00000,0.00339,0.01231
1780627072.766478061676025,0.00964,0.00017,0.00034,0.00000,0.00006,0.00353,0.01375
1780627072.799806118011475,0.00982,0.00018,0.00038,0.00000,0.00005,0.00422,0.01465
1780627072.833171129226685,0.00925,0.00019,0.00021,0.00000,0.00020,0.00351,0.01335
1780627072.866443157196045,0.00853,0.00016,0.00031,0.00000,0.00011,0.00350,0.01262
1780627072.899765014648438,0.00873,0.00017,0.00039,0.00000,0.00030,0.00420,0.01380
1780627072.933097124099731,0.00774,0.00017,0.00025,0.00000,0.00008,0.00344,0.01167
1780627072.966428995132446,0.00817,0.00016,0.00046,0.00000,0.00060,0.00424,0.01363
1780627072.999747991561890,0.01115,0.00015,0.00068,0.00000,0.00033,0.00335,0.01568
1780627073.033079147338867,0.01957,0.00016,0.00042,0.00000,0.00007,0.00345,0.02367
1780627073.066401958465576,0.01945,0.00015,0.00036,0.00000,0.00002,0.00381,0.02379
1780627073.099730968475342,0.01776,0.00015,0.00028,0.00000,0.00015,0.00333,0.02169
1780627073.133078098297119,0.01247,0.00022,0.00022,0.00000,0.00000,0.00339,0.01631
1780627073.166383028030396,0.01082,0.00019,0.00033,0.00000,0.00000,0.00344,0.01478
1780627073.199712991714478,0.00963,0.00015,0.00016,0.00000,0.00006,0.00369,0.01370
1780627073.233063936233521,0.00851,0.00016,0.00028,0.00000,0.00007,0.00341,0.01243
1780627073.266371011734009,0.01052,0.00018,0.00069,0.00000,0.00056,0.00343,0.01538
1780627073.299701929092407,0.01724,0.00016,0.00038,0.00007,0.00036,0.00340,0.02161
1780627073.333021163940430,0.01424,0.00016,0.00033,0.00006,0.00002,0.00351,0.01832
1780627073.366353034973145,0.01410,0.00016,0.00058,0.00004,0.00007,0.00332,0.01827
1780627073.399707078933716,0.00977,0.00015,0.00036,0.00004,0.00009,0.00335,0.01378
1780627073.433006048202515,0.01995,0.00018,0.00068,0.00008,0.00025,0.00324,0.02439
1780627073.466336965560913,0.02091,0.00019,0.00064,0.00006,0.00006,0.00326,0.02513
1780627073.499660968780518,0.02027,0.00015,0.00026,0.00004,0.00003,0.00340,0.02414
1780627073.533002138137817,0.01963,0.00018,0.00043,0.00004,0.00000,0.00324,0.02353
1780627073.566312074661255,0.01657,0.00016,0.00031,0.00004,0.00000,0.00338,0.02046
1780627073.599643945693970,0.01415,0.00016,0.00024,0.00004,0.00000,0.00325,0.01784
1780627073.632966041564941,0.01840,0.00026,0.00047,0.00008,0.00002,0.00407,0.02330
1780627073.666293144226074,0.01991,0.00016,0.00029,0.00004,0.00000,0.00419,0.02458
1780627073.699630975723267,0.01022,0.00017,0.00026,0.00004,0.00002,0.00367,0.01439
1780627073.732959985733032,0.01414,0.00019,0.00038,0.00005,0.00000,0.00346,0.01823
1780627073.766292095184326,0.02043,0.00016,0.00044,0.00004,0.00017,0.00386,0.02511
1780627073.799704074859619,0.02086,0.00016,0.00062,0.00005,0.00009,0.00348,0.02525
1780627073.832931041717529,0.02154,0.00016,0.00069,0.00005,0.00011,0.00333,0.02589
1780627073.866270065307617,0.02115,0.00016,0.00028,0.00004,0.00007,0.00330,0.02500
1780627073.899601936340332,0.02094,0.00015,0.00032,0.00004,0.00002,0.00322,0.02469
1780627073.932911157608032,0.02011,0.00015,0.00030,0.00004,0.00011,0.00330,0.02401
1780627073.966244935989380,0.02079,0.00015,0.00032,0.00002,0.00002,0.00376,0.02505
1780627073.999586105346680,0.01926,0.00015,0.00037,0.00001,0.00003,0.00322,0.02304
1780627074.032896041870117,0.02081,0.00016,0.00038,0.00000,0.00000,0.00333,0.02468
1780627074.066221952438354,0.01446,0.00015,0.00062,0.00000,0.00002,0.00375,0.01900
1780627074.099586009979248,0.01208,0.00016,0.00044,0.00000,0.00000,0.00348,0.01615
1780627074.132873058319092,0.00974,0.00017,0.00044,0.00000,0.00000,0.00339,0.01373
1780627074.166232109069824,0.01151,0.00017,0.00039,0.00000,0.00002,0.00338,0.01548
1780627074.199528932571411,0.00895,0.00028,0.00022,0.00000,0.00029,0.00379,0.01354
1780627074.232867956161499,0.01039,0.00016,0.00046,0.00000,0.00019,0.00372,0.01492
1780627074.266191959381104,0.00972,0.00016,0.00052,0.00000,0.00013,0.00351,0.01405
1780627074.299509048461914,0.01356,0.00015,0.00058,0.00000,0.00005,0.00378,0.01812
1780627074.332849025726318,0.01238,0.00016,0.00029,0.00000,0.00038,0.00351,0.01672
1780627074.366183042526245,0.00976,0.00016,0.00021,0.00000,0.00024,0.00357,0.01395
1780627074.432821035385132,0.01842,0.00018,0.00080,0.00000,0.00042,0.00344,0.02326
1780627074.499475002288818,0.00883,0.00017,0.00027,0.00000,0.00093,0.00355,0.01374
1780627074.532804012298584,0.00854,0.00017,0.00018,0.00006,0.00023,0.00333,0.01252
1780627074.566134929656982,0.00980,0.00016,0.00033,0.00008,0.00029,0.00351,0.01418
1780627074.599457025527954,0.00883,0.00029,0.00035,0.00008,0.00004,0.00349,0.01309
1780627074.632789134979248,0.00699,0.00018,0.00028,0.00008,0.00010,0.00362,0.01125
1780627074.666123151779175,0.00804,0.00018,0.00051,0.00007,0.00006,0.00421,0.01307
1780627074.699450016021729,0.01038,0.00016,0.00058,0.00007,0.00003,0.00335,0.01458
1780627074.732763051986694,0.01140,0.00019,0.00036,0.00008,0.00025,0.00341,0.01569
1780627074.766103982925415,0.01059,0.00018,0.00059,0.00008,0.00010,0.00346,0.01499
1780627074.799421072006226,0.01395,0.00017,0.00047,0.00009,0.00014,0.00345,0.01826
1780627074.832747936248779,0.01063,0.00018,0.00027,0.00009,0.00091,0.00355,0.01565
1780627074.866078138351440,0.01250,0.00017,0.00049,0.00013,0.00152,0.00376,0.01857
1780627074.899402141571045,0.01897,0.00017,0.00039,0.00020,0.00064,0.00338,0.02375
1780627074.932728052139282,0.02015,0.00017,0.00046,0.00007,0.00023,0.00337,0.02445
1780627074.966086149215698,0.02040,0.00016,0.00034,0.00005,0.00007,0.00342,0.02445
1780627074.999441146850586,0.01273,0.00015,0.00029,0.00004,0.00005,0.00340,0.01666
1780627075.032712936401367,0.01041,0.00016,0.00017,0.00004,0.00010,0.00337,0.01425
1780627075.066041946411133,0.00910,0.00016,0.00042,0.00003,0.00027,0.00384,0.01382
1780627075.099367141723633,0.01131,0.00021,0.00043,0.00005,0.00000,0.00355,0.01555
1780627075.132693052291870,0.00888,0.00017,0.00028,0.00003,0.00008,0.00392,0.01335
1780627075.166026115417480,0.00793,0.00016,0.00040,0.00003,0.00002,0.00351,0.01205
1780627075.199347019195557,0.00894,0.00016,0.00086,0.00003,0.00036,0.00345,0.01380
1780627075.232686996459961,0.01067,0.00017,0.00041,0.00005,0.00000,0.00340,0.01470
1780627075.266008138656616,0.00861,0.00016,0.00038,0.00005,0.00066,0.00342,0.01329
1780627075.299435138702393,0.01185,0.00016,0.00061,0.00004,0.00137,0.00346,0.01750
1780627076.065883159637451,0.02122,0.00019,0.00099,0.00008,0.00022,0.00344,0.02614
1780627076.099193096160889,0.02108,0.00022,0.00072,0.00006,0.00002,0.00369,0.02580
1780627076.132509946823120,0.02153,0.00018,0.00032,0.00004,0.00005,0.00335,0.02547
1780627076.165848016738892,0.02075,0.00018,0.00059,0.00006,0.00000,0.00329,0.02487
1780627076.199167966842651,0.02116,0.00017,0.00068,0.00003,0.00000,0.00326,0.02531
1780627076.232491970062256,0.02251,0.00019,0.00071,0.00000,0.00000,0.00319,0.02659
